,Ids,Dice_1,Dice_2,Hausdorff95_1,Hausdorff95_2,Sensitivity_1,Sensitivity_2,Specificity_1,Specificity_2,Surface_dice_1,Surface_dice_2,Precision_1,Precision_2
0,Patient_92514,0.8316140577351941,0.9975242178231426,13.638181696985855,1.0,0.8122168871172314,0.9978746055957426,0.9978746055957426,0.8122168871172314,0.40845809830889457,0.9616156630339219,0.8519603728311569,0.9971740760303409
0,907_18,0.8601172473021919,0.9989430707825457,19.261360284258224,0.0,0.8505952556793005,0.9990275722103252,0.9990275722103252,0.8505952556793005,0.4580941670443429,0.9796590388161766,0.869854840415087,0.9988585836484406
0,25_19,0.8943652026549922,0.9997480564474814,3.3166247903554,0.0,0.8518203012912482,0.9998671636669385,0.9998671636669385,0.8518203012912482,0.7782600497608434,0.9959286473831468,0.9413834109602616,0.9996289776014732
0,1788_18_4,0.6561268795502612,0.9949458898979228,19.79898987322333,5.656854249492381,0.5001296741641911,0.9995281071398886,0.9995281071398886,0.5001296741641911,0.23981215187717853,0.937028775335661,0.9535529258397671,0.9904054941856091
0,Patient_140316,0.7198173727099347,0.9983614408640019,7.211102550927978,0.0,0.8653111322109261,0.9973807007210839,0.9973807007210839,0.8653111322109261,0.2262505270213932,0.9736204492536744,0.6162079258538516,0.9993441116598023
0,102_19_4,0.7660204901566894,0.9989516409216019,7.810249675906654,0.0,0.659503631961259,0.9996750638162956,0.9996750638162956,0.659503631961259,0.46504622554931346,0.9837902860206512,0.9135721130809775,0.998229264291355
0,Patient_120115,0.826477013898573,0.9987364980790235,13.92838827718412,0.0,0.9332843420292898,0.9979049351206261,0.9979049351206261,0.9332843420292898,0.5234023483765912,0.9809565713660375,0.7416058394160584,0.9995694480907173
0,Patient_27015,0.8027218441883072,0.9987993566593616,6.782329983125268,0.0,0.7171474889168266,0.9995252351608359,0.9995252351608359,0.7171474889168266,0.4512158486223801,0.9788680077350106,0.9114858188087379,0.9980745316925282
0,1254_18,0.8635750309112271,0.998494373534313,5.830951894845301,0.0,0.859777089909794,0.9985430537525397,0.9985430537525397,0.859777089909794,0.5125816693105413,0.9732758030264221,0.8674066744996186,0.9984456980622975
0,140_19_4,0.9119068398223288,0.9996196123015233,3.7416573867739413,0.0,0.8613188976377952,0.9998731906887984,0.9998731906887984,0.8613188976377952,0.772884691079313,0.9941201476996282,0.9688079488527856,0.9993661625019442
