,Ids,Surface_dice_1,Surface_dice_2,Surface_dice_3
0,855_19_4,0.5539908761554697,0.6825545753761493,0.75833236271955
0,Patient_39717,0.4559217526512994,0.6396279902048452,0.7985500571253284
0,Patient_38614,0.4272062990766421,0.5864695435584732,0.7285449569550777
0,497_19_4,0.731309652547483,0.8725354926906551,0.9526919057050457
0,1019_18,0.5841846813321121,0.744740851268449,0.8712948408865316
0,Patient_33217,0.5159178836368259,0.7317279021149605,0.8959247348856327
0,Patient_112916,0.44888434329486093,0.6400033044862415,0.8127525630540469
0,Patient_84917,0.35642207108768326,0.49597231521881524,0.6202032804977868
0,1072_19,0.6817871992546061,0.8117272586064938,0.9001288238568319
0,105_19,0.2610165124602614,0.4065678275735772,0.5697342635116156
0,Patient_82916,0.44464100191984063,0.6435914442441242,0.8043552405401937
0,1345_19_4,0.15534667720315923,0.24290836295684773,0.3542753992981358
0,1220_19_4,0.7030358244517793,0.8486416089500927,0.9297131797574254
0,285_18_4,0.5872465190155002,0.7196856508926053,0.8025980838999202
0,1776_18_4,0.3774486203531498,0.5350572421585955,0.659077844463157
0,Patient_43515,0.37676935411746654,0.5792390256051669,0.7491998654254395
0,1112_19_4,0.3109362347542137,0.43042317954588766,0.5366438261166931
0,75_19,0.4432126522725915,0.5894722453396571,0.7015890996505397
0,745_18_4,0.5200815013420201,0.6913600760633497,0.800604523055905
0,1781_18,0.5757975073047399,0.7247192267691359,0.8411654167764714
0,22_19_4,0.632168910102839,0.8605177216845956,0.9744397195649495
0,Patient_90517,0.4420395022850476,0.6149019038861712,0.761356389115649
0,Patient_109414,0.6017526922789163,0.7909116069234069,0.9021407126853268
0,Patient_713,0.5996994329745233,0.7574701665129111,0.8388406219241513
0,1032_19,0.5353070245327549,0.671946382463429,0.7685081580866933
0,Patient_5117,0.47072046739699663,0.6229107362435583,0.7315754083961419
0,Patient_105914,0.5849782379550615,0.765558735998801,0.8730277120973136
0,582_19_4,0.7771692911144822,0.8973441151753271,0.9524360847947547
0,1029_18_4,0.3986803354284195,0.5882554560464597,0.807857176479691
0,454_19,0.3787946210634958,0.5703855574016257,0.7380959584032483
0,Patient_24117,0.6769354161190552,0.8836545797857931,0.9799416156588944
0,Patient_15215,0.14327999131538485,0.27585964447272276,0.5041152378682923
0,423_18,0.6653951337735146,0.84886153264849,0.9563154596500364
0,1159_18_4,0.6619964806354592,0.7990574848660574,0.8744800430193342
0,Patient_127515,0.4834747854752291,0.6956538220719654,0.8373736653488282
0,608_18_4,0.6530814114704683,0.7908364112944551,0.8840783422823045
0,Patient_108314,0.3819828769690726,0.534537204256327,0.6929670751684797
0,Patient_1000314,0.40199313753065014,0.5820339666270867,0.7144379239225332
0,1746_18_4,0.666620525517845,0.8564987735111455,0.9485172813416833
0,1799_18,0.6808774271865043,0.8468508418574175,0.9323396766696136
0,746_19_4,0.6277434274073695,0.8763561456097515,0.9763260702407283
0,971_18_4,0.726481576846098,0.9231274442317731,0.9804613660894075
0,Patient_104316,0.31219163428574204,0.43889290450725477,0.5376323574843096
0,Patient_129415,0.32572490704998225,0.4838891317891438,0.6325148255834931
0,Patient_30614,0.525542846774863,0.7267087172660843,0.8695362864263024
0,Patient_144116,0.5245741305769153,0.7387455958477508,0.8812316043812515
0,204_19_4,0.5092620353866378,0.7035461625794164,0.8299617910349892
0,1258_18,0.8077480438608837,0.938202962897632,0.9883972501205229
0,Patient_40714,0.5759970273047705,0.7536764785589274,0.8829322237680476
0,409_19_4,0.44938001199281485,0.6283877284783936,0.7731517329533926
0,142_19_4,0.6001352430180004,0.762040159424299,0.8702479627373423
0,Patient_158716,0.46817782509674694,0.6095950525217273,0.7229675019801743
0,688_18,0.521248009168447,0.7323546081395026,0.9127700776197533
0,214_17,0.6748377530378536,0.8367311376524522,0.9211097289906932
0,Patient_108816,0.5125930826444843,0.7163523801244847,0.8556976476949177
0,1034_18_4,0.6804322365067935,0.8218918568863098,0.8965025476225015
0,Patient_113016,0.4597756165280809,0.6597626222079411,0.8278933550655835
0,558_18_4,0.7614434156599221,0.9221297378829254,0.9735345126070228
0,1702_18,0.5934614898722724,0.793599758091838,0.9198679652092718
0,Patient_133916,0.36688477756887766,0.5191858426689386,0.6513195045991345
0,1668_18_4,0.502221127446416,0.6441288514119259,0.7288766165874935
0,1275_19_4,0.6456843707314669,0.7991274979640375,0.888691422434085
0,518_19,0.5417061634802277,0.6863401331034239,0.8116848372622295
0,18_19_4,0.6202386419605885,0.766430611266574,0.8330527556111424
0,660_18_4,0.5245069304771214,0.6973344195805538,0.8110098369474885
0,423_19,0.6511657085982291,0.8352493472542604,0.9295381376425
0,Patient_65516,0.32405499914371205,0.4818920566749177,0.6369017604218009
0,Patient_84116,0.5376734924728167,0.7293416129289146,0.8496993539503788
0,Patient_115615,0.1733968864256919,0.2619312705654633,0.34994283111041785
0,1164_18,0.6049343135997902,0.8000581071674845,0.938795516650147
0,197_19_,0.5549944634084965,0.7043305023076089,0.7891505798788104
0,1258_19_4,0.36232664858774466,0.518229308881567,0.6635587242757477
0,1043_18_4,0.7437767665868418,0.8636022759222293,0.9423753222887805
0,Patient_154816,0.49266566503347825,0.6992332145400045,0.8571625595995466
0,Patient_76516,0.5021493630684168,0.7500226579421191,0.9058036364932086
0,Patient_69516,0.6609112529403,0.8221796013179024,0.9247846745993554
0,606_19_4,0.650344322808485,0.7746228002305804,0.8499138793270697
0,705_18_4,0.1757332843009345,0.273350737339269,0.4010174428569483
0,Patient_69515,0.3149200485530884,0.49223212150356227,0.6671696028164998
0,8_19,0.40994609439071344,0.5380464105286785,0.6369458454636342
0,Patient_17717,0.33346372834257487,0.5021855851874271,0.6924535912861751
0,Patient_161316,0.686444927511773,0.8879043501434735,0.9742969945446861
0,Patient_53915,0.48762118781853386,0.6710853851618284,0.815901302950165
0,Patient_50815,0.3376855885333156,0.5109623266630624,0.6892934158260955
0,138_19_4,0.7277164305628078,0.9013155318023625,0.9468823903258491
0,555_19_4,0.5328980817373887,0.7054100393870202,0.8110652601806478
0,195_19_4,0.5103255788407389,0.6437344676187011,0.741966725759058
0,1229_19_4,0.3692193508028398,0.537448485097542,0.6641251351378447
0,1573_18_4,0.6002208336468254,0.771543021567774,0.8810423343628973
0,Patient_41813,0.45953268910645495,0.6743006417905923,0.8576963847679034
0,Patient_65914,0.3364029609484204,0.5454229358294732,0.7378160764848473
0,Patient_12417,0.5238258660058247,0.7203138219304606,0.8519862216342061
0,Patient_50214,0.434176353384506,0.6269309335726655,0.7879793649583164
0,1635_18,0.6717529542163152,0.8674753189395934,0.9563462400387718
0,Patient_107414,0.45497025216397874,0.687597030717326,0.8523027117259182
0,1146_19_4,0.7806413246964065,0.9452763631575589,0.985060237993404
0,Patient_2514,0.5255621645713171,0.7076198843191289,0.8354767984045598
0,729_18_4,0.696662236155605,0.8849216374616263,0.9717998568123146
0,Patient_140915,0.357654879408585,0.5280195611593879,0.65827627036228
0,1266_19_4,0.32459239598800405,0.4684512349125922,0.6280652861131268
0,Patient_75116,0.3395468162574534,0.5313185430928249,0.7375019586319717
0,Patient_101916,0.5423473462493048,0.7438288476729572,0.9035137316816277
0,309_19_4,0.665274331736996,0.8490754457711195,0.949285356157957
0,Patient_92114,0.576853984478092,0.7793827372386056,0.9217376879660399
0,Patient_59315,0.3095101582318251,0.44368251351838217,0.5664324632478063
0,Patient_89015,0.4155320450779762,0.5980701940282068,0.7813451182703895
0,713_18_4,0.6626813918166857,0.8340065026267351,0.9282271974144789
0,Patient_146716,0.5121704317406033,0.7225593801957161,0.8817189856901663
0,1464_18_4,0.589281245259938,0.7415137716785911,0.8256026730105694
0,831_19_4,0.39287151529296255,0.5353317660707703,0.6492243797430658
0,634_19_4,0.39806188032724865,0.5462138123436224,0.7256520877411529
0,Patient_57713,0.5384613779211875,0.7479837052414502,0.908050643870415
0,1394_19_4,0.6606964443460548,0.8713536444310044,0.97201694647402
0,Patient_138516,0.49606709795064496,0.7177915970998681,0.8861063918506678
0,1463_18_4,0.5322141189552967,0.7084079528391566,0.8504591561481392
0,1750_18_4,0.6698485719384987,0.8133022636440227,0.8962675560355868
0,32_19_4,0.46577152227517227,0.6327062730441895,0.7383539099188398
0,Patient_119115,0.49001213627501583,0.6698371617210178,0.8145078334540784
0,Patient_80117,0.36266458618693775,0.5767481378882655,0.7408521534463658
0,Patient_45217,0.39149922530665404,0.5863602523574891,0.7553812386764026
0,299_19,0.6959974257185467,0.8597487171422138,0.9522513948776915
0,Patient_136915,0.4249249470545601,0.6159690177315044,0.7722881035905786
0,Patient_71915,0.33927473565581,0.5146967257366245,0.6810603473996686
0,Patient_1001316,0.4591567630080947,0.6390116630557421,0.7789179129369757
0,Patient_90014,0.25223271347955983,0.37260752752619725,0.48196785068211684
0,1216_18,0.5084123328377862,0.7101216413929005,0.8241142409075085
0,1685_18_4,0.3194749823678686,0.4850956297483413,0.6151164191965783
0,Patient_49617,0.5074023067038944,0.7214406668837781,0.8725724480663477
0,Patient_62615,0.38662489477853673,0.5554456342332296,0.7097443308323723
0,923_18,0.47804087359287123,0.637846843846433,0.7738307039498136
0,1539_18,0.3371944488477316,0.5133192268737554,0.6596692623946393
0,Patient_18215,0.43078027368823024,0.6055536151355072,0.7582191000348799
0,Patient_125416,0.4524507009571355,0.6115091396557073,0.7583969246651279
0,Patient_110816,0.4634324052211836,0.6629321863968173,0.8231730997645983
0,Patient_102117,0.302833613740978,0.4539368955275371,0.6004026797379998
0,Patient_129316,0.34643291025789896,0.5298104620434901,0.7045609564801081
0,573_18_4,0.5504265266211915,0.7246688671884606,0.8528646651064382
0,1326_18,0.16042551753014658,0.24787198218191572,0.38449404595046444
0,Patient_136415,0.6153749076584178,0.8143584900449451,0.9256410476947592
0,1056_18_4,0.650024395155122,0.7964368300931403,0.8714739058956678
0,1151_19_4,0.6416726659661479,0.7724361044697882,0.873576724881732
0,946_18,0.46840991839393636,0.6350922199947094,0.7665519104836707
0,Patient_71212,0.6288542772967326,0.813882396452355,0.9154996026869966
0,1230_19_4,0.5777357248225723,0.7415714611106791,0.870088458167715
0,Patient_48517,0.30474869607881305,0.4766549252788087,0.6659437263395679
0,1214_18,0.7542552774716136,0.9074235265134268,0.9740947101506583
0,Patient_88917,0.22595959137844424,0.4091979117227039,0.5627163212413875
0,1541_18_4,0.5322294909615065,0.7180296319091442,0.8325172076734512
0,1470_18_4,0.5693744357613804,0.7093490166222421,0.7835884166326358
0,Patient_111016,0.5943442047963975,0.7789248880506267,0.9035244775770986
0,Patient_48417,0.4089440367636724,0.5949412671830587,0.785058155409172
0,Patient_97416,0.34071143540456994,0.5207233668808102,0.7173635233600942
0,1184_18,0.20335770780053788,0.2861093672276771,0.35116317600788527
0,10_19_4,0.5873540685146745,0.7956565378629818,0.9380187241993707
0,90_19,0.3037780190027008,0.4141924472135844,0.4947911165137273
0,575_18_4,0.2010500566665392,0.3286091178626914,0.4647806564720314
0,1770_18_4,0.5344060947781956,0.7028996809230329,0.8131249285977578
0,255_18,0.7491832103020745,0.9530040315983344,0.9974420829103838
0,Patient_66615,0.45774272585231457,0.65962624331361,0.8464711984730201
0,Patient_136715,0.5551986169418607,0.7601208734703093,0.8869301588869347
0,Patient_108316,0.3986914117841132,0.5615870439498726,0.70362443440933
0,Patient_122315,0.3163440164922997,0.5258524405138404,0.7246664958036483
0,377_19_4,0.6037119359555874,0.7562699832237204,0.8458375427280264
0,1566_18,0.45927403422342616,0.605919073652597,0.7128819436672521
0,925_18_4,0.5181133242438244,0.6397026438083819,0.7442288064434853
0,747_19_4,0.5904152857605127,0.7968001533140501,0.9520213145823597
0,672_18_4,0.4902219462773339,0.6216145384347475,0.7420128992164748
0,541_18,0.6229834663604942,0.8578280104316119,0.9706378311374816
0,Patient_31315,0.41974455423123763,0.6077205378835024,0.7645149072272276
0,1393_19_4,0.6757724923958113,0.8364873003612258,0.9075166950795891
0,1743_18_4,0.3686343636034383,0.46842234416226924,0.540434371952396
0,Patient_3614,0.5793898363977154,0.7887586621291619,0.9237349412458071
0,826_19,0.624097034752081,0.8207586909196802,0.9268356722728512
0,1170_18_4,0.22091807269523311,0.3031257417556163,0.3965624788133922
0,Patient_22117,0.4750717404950329,0.6802419779689138,0.8404506005945733
0,17_19_,0.19466044083120765,0.32932217055578433,0.4847966874946864
