,Ids,Dice_1,Dice_2,Hausdorff95_1,Hausdorff95_2,Sensitivity_1,Sensitivity_2,Specificity_1,Specificity_2,Surface_dice_1,Surface_dice_2,Precision_1,Precision_2
0,Patient_63916,0.6166719979527862,0.9966147429700746,14.352700094407323,0.0,0.7068313143460534,0.9954933591156654,0.9954933591156654,0.7068313143460534,0.20063204166049672,0.960874919446987,0.5469111706232127,0.9977386560625964
0,244_19_4,0.9139768753241972,0.9997111187044767,2.23606797749979,0.0,0.8948265128927624,0.9997829722329212,0.9997829722329212,0.8948265128927624,0.8121996943603486,0.9957120837190897,0.9339648450858354,0.9996392755033905
0,1036_18,0.9203430390327124,0.9992130680696685,4.0,0.0,0.8867951589236659,0.9995866412126067,0.9995866412126067,0.8867951589236659,0.7045292835018496,0.9870153563496794,0.9565289826615734,0.9988397740516218
0,1366_19_4,0.7695660564752621,0.9972253321085611,34.713109915419565,1.4142135623730951,0.7016221783537894,0.9983894891783341,0.9983894891783341,0.7016221783537894,0.3437686831136535,0.9556120447884512,0.8520800108404474,0.9960638867725468
0,1769_18,0.8843933875035024,0.9994194219266017,3.4641016151377544,0.0,0.9254568057607956,0.9991967692499364,0.9991967692499364,0.9254568057607956,0.6819416550919303,0.9898801335250098,0.8468191964285714,0.9996421738535152
0,Patient_30515,0.8463982438911675,0.9994020269913187,3.605551275463989,0.0,0.9473684210526315,0.9989875316227773,0.9989875316227773,0.9473684210526315,0.5304041290145017,0.9875104029303104,0.7648778450615995,0.9998168664637049
0,Patient_4314,0.7440818113907421,0.9971874478927657,23.0,1.4142135623730951,0.7467015468607825,0.997149000236432,0.997149000236432,0.7467015468607825,0.2881891876878785,0.9598350465541738,0.7414803938681425,0.9972258985141113
0,Patient_20717,0.878153810820565,0.9983130980808268,4.898979485566356,0.0,0.8703367991480436,0.998437249609284,0.998437249609284,0.8703367991480436,0.47389308585105716,0.9691286018861056,0.8861125135531075,0.9981889774239856
0,Patient_56716,0.3152017119001901,0.9918756214355117,22.847319317591726,10.344080432788601,0.9992731457645598,0.9838848447231084,0.9838848447231084,0.9992731457645598,0.018331019389245654,0.9529226612085444,0.18711118924344586,0.999997257663431
0,983_19_4,0.8672398211016615,0.9993551942987876,14.071247279470288,0.0,0.8798194470566109,0.9992857998186702,0.9992857998186702,0.8798194470566109,0.6345612519771858,0.9887378727657603,0.8550148503541238,0.9994245984176456
0,725_19_4,0.7982269696804549,0.9981164849033052,5.0,1.0,0.8502541345235946,0.9975466872877657,0.9975466872877657,0.8502541345235946,0.4937922131332179,0.9661995157662381,0.7521997649019093,0.9986869338264647
0,1295_18_4,0.1986000286683549,0.9924143096264209,26.40075756488817,6.557438524302,0.8548951048951049,0.9852548427623254,0.9852548427623254,0.8548951048951049,0.10049452039670363,0.9547341346325282,0.1123499837820305,0.9996785882850328
0,Patient_135915,0.8705059484899987,0.9991063300344385,4.242640687119285,0.0,0.9407318451539983,0.9985918757135308,0.9985918757135308,0.9407318451539983,0.5452958523887379,0.9829650583572732,0.810036496350365,0.999621314701475
0,1185_18_4,0.7991281595625089,0.9976819442097409,27.676705006196094,2.23606797749979,0.7857625547853957,0.9978778194223435,0.9978778194223435,0.7857625547853957,0.4643106907854962,0.9602331442951708,0.8129563228493523,0.997486145879435
0,Patient_107017,0.7778898168359115,0.9978829006488684,8.774964387392123,1.0,0.7241714430860638,0.9985889596445853,0.9985889596445853,0.7241714430860638,0.38409259927855577,0.9675299407388178,0.8402162910190536,0.9971778393951518
0,Patient_61715,0.8566441592226324,0.9983012298375169,5.916079783099616,1.0,0.8596945876164973,0.9982592559475139,0.9982592559475139,0.8596945876164973,0.49811907889649115,0.9696266604168227,0.8536153017754863,0.9983432072574278
0,Patient_73717,0.8372323777950365,0.9959707093196394,7.810249675906654,2.23606797749979,0.776372759363485,0.9979071743622304,0.9979071743622304,0.776372759363485,0.3500684112705639,0.9424710562385671,0.9084451063059075,0.9940417452436262
0,351_18,0.8872400224845419,0.9990940335379209,4.47213595499958,0.0,0.8925834817767976,0.9990459810058769,0.9990459810058769,0.8925834817767976,0.6288910062848158,0.9839943866736022,0.8819601598077836,0.9991420906926889
0,1501_18_4,0.8617614269788183,0.9993160774588428,36.0,0.0,0.7865315530452478,0.9997891854619502,0.9997891854619502,0.7865315530452478,0.6564061006853099,0.98848268906217,0.9529044755842915,0.9988434170007126
0,Patient_46311,0.8684833775071844,0.9987346373559094,4.58257569495584,0.0,0.968554201074846,0.9977428090165629,0.9977428090165629,0.968554201074846,0.5095361613328289,0.9767872058883645,0.7871547123179683,0.9997284395552748
0,1255_18,0.8073867577577971,0.9983373614218367,6.708203932499369,0.0,0.9089301763639847,0.9973755461122519,0.9973755461122519,0.9089301763639847,0.44420542589026923,0.973997088419225,0.7262517217428158,0.9993010335679167
0,668_18_4,0.9167114210721391,0.999378744859242,3.1622776601683795,0.0,0.8786740716036135,0.9997015476964369,0.9997015476964369,0.8786740716036135,0.7122034510773781,0.9893202259097243,0.958191018342821,0.9990561504203159
0,Patient_99715,0.8413189907704056,0.9984963580907632,6.928203230275509,0.0,0.7419864037210868,0.9997646319348387,0.9997646319348387,0.7419864037210868,0.44824490496456176,0.9743009764108276,0.9713585077217683,0.9972312979643072
0,990_18_4,0.8128109696376102,0.99946329531956,4.898979485566356,0.0,0.8155267295597485,0.9994537526284575,0.9994537526284575,0.8155267295597485,0.5253800177860178,0.9896015849200679,0.8101132370167903,0.9994728381928898
0,Patient_96316,0.8588913314716892,0.9994659523845395,4.898979485566356,0.0,0.8432104526364909,0.9995363016027503,0.9995363016027503,0.8432104526364909,0.6306817588685373,0.9900472953097502,0.8751664850466158,0.9993956130682485
0,Patient_2317,0.3247373447946514,0.9973766083327177,37.26929030716845,0.0,0.8540112650327295,0.9949809654933526,0.9949809654933526,0.8540112650327295,0.19406920229926877,0.9706524822616828,0.20048602673147023,0.9997838151242849
0,1546_18,0.9047842477389293,0.9996692741278012,2.23606797749979,0.0,0.944660292577452,0.999522723239827,0.999522723239827,0.944660292577452,0.764256800149934,0.9947555580616644,0.868138350720318,0.9998158679969136
0,Patient_24616,0.8716403277199835,0.9981856780852801,9.433981132056603,1.0,0.842267520869734,0.9986779517514327,0.9986779517514327,0.842267520869734,0.6022801706414272,0.974280756445856,0.9031358246735944,0.9976938894883505
0,Patient_70716,0.858507937478971,0.9986927254912877,4.58257569495584,0.0,0.956801570851969,0.9977457077987375,0.9977457077987375,0.956801570851969,0.42160600209715504,0.9743686342674769,0.7785285535177356,0.9996415426294409
0,662_17,0.8567009117401999,0.9979582691689102,7.0710678118654755,0.0,0.9644546572477493,0.9963721814083967,0.9963721814083967,0.9644546572477493,0.4093765654225845,0.9658299758407932,0.7706050261059154,0.9995494146486663
0,322_18_4,0.9121920640712569,0.9989360760239149,7.14142842854285,0.0,0.9210508913304299,0.9988196750745595,0.9988196750745595,0.9210508913304299,0.7046760574172676,0.9835951641654369,0.9035020248542753,0.999052504106817
0,1764_18_4,0.8889554267957143,0.9992261635011291,4.0,0.0,0.9259727560860476,0.9989478709580812,0.9989478709580812,0.9259727560860476,0.6339965121452191,0.9858756211139789,0.8547839890438247,0.9995046111440041
0,Patient_35416,0.8364068515213112,0.9979786329145099,7.0710678118654755,1.0,0.8277960436685982,0.9981069184515403,0.9981069184515403,0.8277960436685982,0.43786545145969263,0.9674474084118161,0.8451986831733668,0.9978503803500275
0,1331_19_4,0.869029070619099,0.9994468786097357,4.898979485566356,0.0,0.8347788267198812,0.9996200885305099,0.9996200885305099,0.8347788267198812,0.6799968831557733,0.9901568087254154,0.9062100760984281,0.9992737287047202
0,Patient_71815,0.9043300823288544,0.9975935646355104,4.898979485566356,1.4142135623730951,0.929589691611765,0.9969121820442526,0.9969121820442526,0.929589691611765,0.5411305253243648,0.9577299313266354,0.880406909822988,0.9982758793044273
0,Patient_90616,0.8367995997712979,0.9994868548550924,4.69041575982343,0.0,0.8809344669325108,0.9993294326813997,0.9993294326813997,0.8809344669325108,0.599506628992554,0.9907133379033642,0.796876063431566,0.9996443266333386
0,788_18,0.9268940698516233,0.9994128282546073,2.23606797749979,0.0,0.9485829377068048,0.9992293268943127,0.9992293268943127,0.9485829377068048,0.7820995853148175,0.9910513935048039,0.9061748416090596,0.999596397024721
0,64_19,0.844429469901168,0.9996111496630263,4.242640687119285,0.0,0.8364631541473834,0.999634945844873,0.999634945844873,0.8364631541473834,0.6346958110160721,0.9928292316117675,0.8525489840348331,0.9995873546140828
0,661_19,0.6990201097762803,0.9985775948484389,7.810249675906654,0.0,0.854187278123727,0.997721066551648,0.997721066551648,0.854187278123727,0.35466640467644833,0.976320784134257,0.5915603651532555,0.9994355950417514
0,Patient_17516,0.8305865330321852,0.998917749405726,4.898979485566356,0.0,0.7897818791946308,0.9992475531099183,0.9992475531099183,0.7897818791946308,0.4975555257442218,0.9796258478000556,0.8758373027686811,0.9985881633344812
0,1357_19_4,0.8859259888325088,0.9990900775779569,4.58257569495584,0.0,0.8445481899261937,0.99948068006741,0.99948068006741,0.8445481899261937,0.6594495950326734,0.9858921583006817,0.9315671974996279,0.9986997802683953
0,349_18_4,0.9180496602911251,0.998008650787195,4.58257569495584,1.0,0.8782265822956329,0.9991095257998045,0.9991095257998045,0.8782265822956329,0.5866745677532337,0.9666604768707376,0.9616558272954326,0.9969101991162993
0,Patient_51815,0.7294338061753327,0.9987487201669063,16.1245154965971,0.0,0.9820486782192813,0.9975620044028232,0.9975620044028232,0.9820486782192813,0.3946506700112856,0.9814926119396634,0.580190048576571,0.9999382627660601
0,Patient_83314,0.5972589688624528,0.9964654984275443,13.601470508735444,0.0,0.983630889275264,0.9930422106562466,0.9930422106562466,0.983630889275264,0.08256407712471098,0.9621521138940461,0.42881836921455707,0.9999124698590753
0,979_18_4,0.7859449875704393,0.9980486237369164,11.313708498984761,0.0,0.8325671806456697,0.9975393877581914,0.9975393877581914,0.8325671806456697,0.40015110162187684,0.9692287571234747,0.7442674149651877,0.998558379903083
0,Patient_123816,0.8943416802986451,0.9992898942565441,3.0,0.0,0.9102318909873297,0.9991726646040031,0.9991726646040031,0.9102318909873297,0.7257637068318609,0.9882490101105555,0.8789967514799729,0.9994071514206544
0,856_19_4,0.8586660653598982,0.9995068538325438,8.602325267042627,0.0,0.8177188784588012,0.9996815208576296,0.9996815208576296,0.8177188784588012,0.6602744401300028,0.9914574741801057,0.9039302790871172,0.9993322478333735
0,Patient_61017,0.6943862022319919,0.9989844275900356,8.306623862918075,0.0,0.5498781500227632,0.9998576033565116,0.9998576033565116,0.5498781500227632,0.28748952026940583,0.9833232618010613,0.9419239414652049,0.9981127755818671
0,Patient_41117,0.5367882781001082,0.9973468977391968,20.688160865577203,0.0,0.9758652745995423,0.9947832771837225,0.9947832771837225,0.9758652745995423,0.0947723528952342,0.967562395392832,0.3702151325248908,0.9999237656644618
0,Patient_64117,0.8901513499367558,0.9994329073176685,3.605551275463989,0.0,0.8426126628269441,0.9997240853965833,0.9997240853965833,0.8426126628269441,0.6498565206932773,0.989476685015149,0.9433748584371461,0.9991418988055127
0,Patient_74417,0.8642518111416437,0.9996949927508859,4.58257569495584,0.0,0.8622700762673845,0.9997001551088305,0.9997001551088305,0.8622700762673845,0.7140915753631596,0.9948699631729491,0.8662426761480294,0.9996898304462569
0,Patient_15817,0.8102652658462968,0.998524114446092,5.477225575051661,0.0,0.8453235231780059,0.998202087893562,0.998202087893562,0.8453235231780059,0.4389663917745317,0.9741010667016274,0.7779991639960987,0.9988463488414371
0,Patient_24517,0.8996892309536244,0.9993394851727472,3.4641016151377544,0.0,0.8856396426765548,0.9994438850470251,0.9994438850470251,0.8856396426765548,0.6589820847195386,0.9880282026267208,0.9141917636619865,0.9992351071069879
0,450_19,0.7096129560499036,0.9976371793804859,29.274562336608895,1.0,0.6140009606147935,0.998902848252969,0.998902848252969,0.6140009606147935,0.4137330447999352,0.970114537662143,0.8404944278247148,0.9963747138035822
0,1274_18,0.8582834331337326,0.9993729659150976,3.7416573867739413,0.0,0.945279901425411,0.9989661831804649,0.9989661831804649,0.945279901425411,0.6330954102760027,0.9884003316954878,0.7859504517090435,0.9997800800715629
0,Patient_92514,0.8347938278878638,0.9974809848585038,7.874007874011811,1.0,0.8450730808721387,0.9972960171650554,0.9972960171650554,0.8450730808721387,0.4043090511839677,0.9598049132826645,0.8247616381025361,0.9976660211762999
0,907_18,0.878172427996578,0.9991325317731389,4.242640687119285,0.0,0.8187645859797347,0.9996489960044234,0.9996489960044234,0.8187645859797347,0.53609610324046,0.9843019035371047,0.9468757473267057,0.9986166009242053
0,25_19,0.8847574725327448,0.99973032921728,3.0,0.0,0.8268023672883787,0.9998943372870577,0.9998943372870577,0.8268023672883787,0.7433246550551833,0.9953016351727242,0.9514497987823753,0.9995663749416576
0,1788_18_4,0.6962793426802291,0.9952599912192357,19.209372712298546,5.196152422706632,0.563051115197812,0.9989488880546368,0.9989488880546368,0.563051115197812,0.2583801735496571,0.9380192344371433,0.9120986145458365,0.9915982387026849
0,Patient_140316,0.7192683964270523,0.9984389481754447,6.6332495807108,0.0,0.8223755818531299,0.9977433417608169,0.9977433417608169,0.8223755818531299,0.18181339731299392,0.9730365580784306,0.639135364734256,0.9991355251921146
0,102_19_4,0.7119301648884578,0.9987974199190992,8.94427190999916,0.0,0.5712556208924248,0.9998252595436211,0.9998252595436211,0.5712556208924248,0.4239522785311561,0.9830597469725009,0.9445238776093795,0.9977716914021805
0,Patient_120115,0.8421550914785683,0.9988715258046181,10.488088481701515,0.0,0.9338442426469302,0.9981708623765013,0.9981708623765013,0.9338442426469302,0.5184607658563334,0.9813108591661143,0.7668611166987557,0.9995731735814202
0,Patient_27015,0.8079486993696109,0.9988051117145035,6.48074069840786,0.0,0.7378085092304638,0.9993962254278184,0.9993962254278184,0.7378085092304638,0.46839658348399393,0.9795108566002124,0.8928256866042117,0.9982146968408807
0,1254_18,0.8596917749635843,0.9984675953339759,6.48074069840786,0.0,0.847119637949881,0.9986294626127661,0.9986294626127661,0.847119637949881,0.51858692938487,0.9737655939419586,0.8726427007913791,0.9983057805206309
0,140_19_4,0.9161966260810933,0.9996364787678683,3.605551275463989,0.0,0.8693159448818898,0.9998703777049652,0.9998703777049652,0.8693159448818898,0.784036738936402,0.9943849334234315,0.9684219182588196,0.9994026892367884
0,337_19_4,0.7779871265804558,0.9958660187793315,9.0,2.8284271247461903,0.6966744031648313,0.9980350449195478,0.9980350449195478,0.6966744031648313,0.20251527415620266,0.9405364337397029,0.8807888676156386,0.993706400068125
0,Patient_127016,0.7007540679984124,0.9979592959841795,11.445523142259598,0.0,0.7951960968286733,0.997151681576074,0.997151681576074,0.7951960968286733,0.242010311148261,0.9703551136374334,0.626363555739498,0.9987682196609478
0,Patient_131416,0.49571059353982,0.9923569365276715,58.31809324729333,12.36931687685298,0.340594539147109,0.9992542936507564,0.9992542936507564,0.340594539147109,0.12526646017062898,0.9365968567570464,0.9102744255248801,0.9855541447422209
0,Patient_41817,0.7635333333333333,0.999202742189256,9.16515138991168,0.0,0.6732504482262,0.9996547101482273,0.9996547101482273,0.6732504482262,0.4340397383368574,0.9862081183127639,0.8817800361858568,0.9987511827367779
0,633_19_4,0.8736691303356885,0.9991248028832782,5.196152422706632,0.0,0.9000888918705868,0.998921674168791,0.998921674168791,0.9000888918705868,0.6594910773763742,0.9847069092899685,0.8487561087475683,0.9993280142261994
0,104_19_4,0.834373747718064,0.9989517972712012,5.0990195135927845,0.0,0.8511782554188848,0.9988269981125805,0.9988269981125805,0.8511782554188848,0.61482092427551,0.9808641117028105,0.8182199245493922,0.9990766276199606
0,Patient_1000815,0.8882288744150816,0.9987296188329746,8.48528137423857,0.0,0.8932365794010344,0.9986659837059034,0.9986659837059034,0.8932365794010344,0.6083818967002173,0.9783470124268941,0.8832770052627927,0.9987932620702398
0,Patient_24717,0.5174851756119812,0.9992880415432863,11.045361017187261,0.0,0.677988047808765,0.9989391071500657,0.9989391071500657,0.677988047808765,0.3651445920942651,0.9873695677321992,0.41842881731005654,0.9996372197907208
0,Patient_716,0.784280205530679,0.9987490034809235,10.723805294763608,0.0,0.8429976404752458,0.9983457410263771,0.9983457410263771,0.8429976404752458,0.39793802210876233,0.9791380649505462,0.7332098361846645,0.9991525918472551
0,Patient_55314,0.7667753482751545,0.9976858204297103,13.30413469565007,0.0,0.7017507251215491,0.9986039645594947,0.9986039645594947,0.7017507251215491,0.35329608065204243,0.9682275927553389,0.8450810403317,0.996769363083311
0,Patient_130514,0.8177766530290889,0.9977960755146388,6.708203932499369,0.0,0.9381713781868622,0.9962498023486358,0.9962498023486358,0.9381713781868622,0.4243779340843071,0.9656358822855521,0.7247678224319251,0.9993471560642162
0,Patient_83714,0.864529280948851,0.9989271665410531,4.0,0.0,0.9496703675284611,0.998218439891694,0.998218439891694,0.9496703675284611,0.5108681338677921,0.9783448946158775,0.7933984850268849,0.9996369002852943
0,Patient_83217,0.9130118915611976,0.9988380093030763,4.123105625617661,0.0,0.898126864985498,0.9990591893315908,0.9990591893315908,0.898126864985498,0.6395201082031108,0.9794672247134861,0.9283986244794277,0.9986169271862321
0,Patient_60714,0.8122025434969181,0.9969868031377671,19.339079605813716,1.4142135623730951,0.7002727461748266,0.999550229916716,0.999550229916716,0.7002727461748266,0.3616291450438937,0.9558842122233503,0.9667206969911863,0.9944364909527708
0,374_19_4,0.8434700172245737,0.9973290694439666,8.06225774829855,1.4142135623730951,0.7808067636134407,0.9986966976428651,0.9986966976428651,0.7808067636134407,0.45421484355974356,0.959016879629633,0.9170689217145138,0.9959651818182336
0,1744_18,0.8775973310756116,0.997361495384891,7.0710678118654755,1.0,0.8570636171359848,0.9978768407353508,0.9978768407353508,0.8570636171359848,0.4533713756217822,0.9579674463506339,0.8991390984190518,0.9968466820514762
0,Patient_17416,0.8921625412598831,0.9991275751789633,3.605551275463989,0.0,0.9424279058795778,0.9986966392977472,0.9986966392977472,0.9424279058795778,0.6204036490827571,0.9836180252758326,0.8469875846351579,0.9995588831169037
0,Patient_132216,0.6495341119098993,0.9979596847771846,14.071247279470288,0.0,0.49182369662690856,0.9998261802754342,0.9998261802754342,0.49182369662690856,0.29524329944017763,0.9751923701564742,0.9561316051844466,0.9961001451158481
0,1686_18,0.7715740581455358,0.9962202859607124,15.394804318340652,1.7320508075688772,0.6799034677629624,0.9984478061996688,0.9984478061996688,0.6799034677629624,0.3769855632024885,0.953247992851208,0.8918166561945742,0.9940026827173766
0,855_19_4,0.696017732935871,0.9961658968007023,12.68857754044952,0.0,0.8661511604485128,0.993704007336877,0.993704007336877,0.8661511604485128,0.5274614413567277,0.9693992669252681,0.581748077775857,0.9986400151632454
0,Patient_39717,0.8274831604188507,0.9975605770716736,6.48074069840786,1.0,0.9054136012446272,0.9963479513981424,0.9963479513981424,0.9054136012446272,0.4300552314810263,0.9585278539220193,0.7619047619047619,0.9987761580438181
0,Patient_38614,0.5472663189059637,0.995458879129799,31.0,6.4031242374328485,0.3862109586424273,0.9996402102889633,0.9996402102889633,0.3862109586424273,0.2544906750463093,0.9461971236655495,0.9387297103832537,0.99131238191181
0,497_19_4,0.8939533941749047,0.9990532260322836,5.0,0.0,0.8888007953587295,0.9991049369845123,0.9991049369845123,0.8888007953587295,0.700981153201854,0.9854643019725512,0.8991660831370551,0.9990015204326143
0,1019_18,0.7835633269246084,0.9989292608061222,9.695359714832659,0.0,0.6613027114217682,0.9998437345790703,0.9998437345790703,0.6613027114217682,0.47452288163605905,0.983591901053249,0.9612840195394278,0.9980164582905757
0,Patient_33217,0.8176276413753223,0.9991482583069572,4.69041575982343,0.0,0.8642302304851649,0.9988966933990044,0.9988966933990044,0.8642302304851649,0.44621470165856497,0.9831344725399485,0.7757938775976773,0.9993999499564342
0,Patient_112916,0.8176595965897276,0.9976119376564241,7.810249675906654,1.4142135623730951,0.9341998455720762,0.995984697827638,0.995984697827638,0.9341998455720762,0.38288701221023164,0.9586333573573652,0.7269708968216063,0.999244503355578
0,Patient_84917,0.7155632894406496,0.998148021945954,6.6332495807108,0.0,0.8776173285198556,0.9969494117156913,0.9969494117156913,0.8776173285198556,0.5207642912319123,0.9740420898471215,0.6040281208436253,0.9993495177706485
0,1072_19,0.8690102044775541,0.9988556812746952,15.588457268119896,0.0,0.8812743464973833,0.9987342625876422,0.9987342625876422,0.8812743464973833,0.7170237458879328,0.9835874339459629,0.8570827221123796,0.9989771294877003
0,105_19,0.7592175035377176,0.9982530983417408,10.04987562112089,0.0,0.6382258359695678,0.9996279727440608,0.9996279727440608,0.6382258359695678,0.32746716086059574,0.9723726607073064,0.9368140302402334,0.9968820007111404
0,Patient_82916,0.8129696685289586,0.9983335696082604,5.830951894845301,0.0,0.8463478398647934,0.9979828888971228,0.9979828888971228,0.8463478398647934,0.44614707239441426,0.9708524412771963,0.7821243365261424,0.9986844968570701
0,1345_19_4,0.5181864806646835,0.9973549582707107,71.83313998427188,1.0,0.8932701488842523,0.9950611946012252,0.9950611946012252,0.8932701488842523,0.14881587393974063,0.9665406771382349,0.36494589166775027,0.9996593213043727
0,1220_19_4,0.9030705956076726,0.9992404541877378,4.47213595499958,0.0,0.8889771260830722,0.9993646050463771,0.9993646050463771,0.8889771260830722,0.7014822759672358,0.9877238973041881,0.9176181275250307,0.999116334171738
0,285_18_4,0.8400037641744695,0.9980727147210838,8.12403840463596,0.0,0.9863859881761423,0.9962917135549004,0.9962917135549004,0.9863859881761423,0.5410795591234709,0.9747544917243528,0.7314540910394559,0.9998600948334453
0,1776_18_4,0.9134736720070273,0.9977704968661149,4.358898943540674,1.0,0.9739981267621035,0.9961754684652514,0.9961754684652514,0.9739981267621035,0.6057333342684512,0.9637828143783739,0.8600311499015546,0.9993706412244152
0,Patient_43515,0.8255943780375673,0.9994030939760032,4.69041575982343,0.0,0.9657357968731994,0.9989069831420404,0.9989069831420404,0.9657357968731994,0.5277678501587754,0.9887679473042781,0.7209715809698604,0.9998996978453816
0,1112_19_4,0.625178931530609,0.9979801571967309,9.433981132056603,0.0,0.6742011087573805,0.9975892726686153,0.9975892726686153,0.6742011087573805,0.30311180774963337,0.9726171282375224,0.5828024857304268,0.998371348164801
0,75_19,0.7685743311886217,0.9994244795767727,8.54400374531753,0.0,0.7258848614072495,0.9995706689276831,0.9995706689276831,0.7258848614072495,0.5600774659091855,0.9901299173901097,0.8165987047253538,0.9992783329806206
0,745_18_4,0.7754035226218036,0.9988147343612692,6.324555320336759,0.0,0.8889269378470269,0.9981420296368327,0.9981420296368327,0.8889269378470269,0.4493860669012264,0.9780904105596464,0.6875922352139857,0.9994883464452303
0,1781_18,0.8579828974884568,0.9996148296049188,4.242640687119285,0.0,0.9786500401492608,0.9992806643082516,0.9992806643082516,0.9786500401492608,0.6443561672585736,0.9931347935084536,0.7638059426380595,0.9999492184700064
0,22_19_4,0.8694905798034419,0.9996584949137528,3.0,0.0,0.9840205935208121,0.9993541333166281,0.9993541333166281,0.9840205935208121,0.6397805345454345,0.9934493704008134,0.778841348556491,0.9999630419590593
0,Patient_90517,0.8312346307131349,0.9991035745766048,8.48528137423857,0.0,0.7902257154373237,0.9993790533858654,0.9993790533858654,0.7902257154373237,0.5428510788008744,0.9847091024489629,0.8767328503711653,0.9988282475969451
0,Patient_109414,0.8521678086895478,0.9983543626208767,7.211102550927978,0.0,0.9204800210998285,0.9975302715716775,0.9975302715716775,0.9204800210998285,0.4736075555284357,0.9734188630510934,0.7932945020599517,0.9991798164108127
0,Patient_713,0.8119781129923559,0.9984360227951259,5.477225575051661,0.0,0.8177405239840289,0.9983775026347089,0.9983775026347089,0.8177405239840289,0.49295633186329524,0.9732028971517844,0.80629634623163,0.9984945498162942
0,1032_19,0.7225594830118477,0.9987246752276433,16.30950643030009,0.0,0.5852101506740682,0.9998033243368674,0.9998033243368674,0.5852101506740682,0.4571686525543031,0.981680062449344,0.9441530194472876,0.9976483510357057
